12/4/2024,12:38:12,0.0,SLO_C,419.6,421.5,-0.046,29.17,29.89,13.87,14.39,589.1,591.7,-0.066,0.28,0.28,578.8,581.4,376,378,10.598,10.600,-0.046,2.55,1.1
12/4/2024,12:38:24,0.0,SLO_C,419.9,421.8,-0.046,29.19,30.04,13.88,14.46,589.2,591.8,-0.066,0.28,0.28,578.9,581.6,376,378,10.616,10.617,-0.046,2.55,1.1
12/4/2024,12:38:36,0.0,SLO_C,420.0,421.9,-0.046,29.20,29.90,13.88,14.39,589.1,591.8,-0.066,0.28,0.28,578.9,581.5,376,378,10.633,10.633,-0.046,2.55,1.1
12/4/2024,12:38:48,0.0,SLO_C,420.4,422.2,-0.046,29.24,29.98,13.90,14.43,589.3,591.8,-0.066,0.28,0.28,579.1,581.6,376,378,10.651,10.649,-0.046,2.55,1.1
12/4/2024,12:39:00,0.0,SLO_C,420.5,422.3,-0.046,29.26,30.23,13.91,14.55,589.3,591.7,-0.066,0.28,0.28,579.0,581.4,376,378,10.668,10.666,-0.047,2.55,1.1
12/4/2024,12:39:12,0.0,SLO_C,420.9,422.5,-0.046,29.26,29.99,13.91,14.44,589.4,591.8,-0.066,0.28,0.28,579.2,581.6,376,378,10.686,10.683,-0.047,2.55,1.1
12/4/2024,12:39:24,0.0,SLO_C,420.9,422.7,-0.047,29.32,30.29,13.94,14.58,589.3,591.7,-0.066,0.28,0.28,579.1,581.5,376,378,10.703,10.700,-0.047,2.55,1.1
12/4/2024,12:39:36,0.0,SLO_C,421.3,422.9,-0.047,29.36,30.26,13.96,14.57,589.6,591.8,-0.066,0.28,0.28,579.3,581.5,377,378,10.721,10.717,-0.048,2.55,1.1
12/4/2024,12:39:48,0.0,SLO_C,421.4,423.1,-0.047,29.40,30.38,13.98,14.63,589.4,591.8,-0.067,0.28,0.28,579.2,581.5,376,378,10.739,10.735,-0.047,2.55,1.1
12/4/2024,12:40:00,0.0,SLO_C,421.8,423.3,-0.047,29.46,30.28,14.01,14.58,589.7,591.8,-0.067,0.28,0.28,579.4,581.5,377,378,10.756,10.752,-0.047,2.55,1.1
12/4/2024,12:40:12,0.0,SLO_C,421.9,423.4,-0.047,29.40,29.92,13.98,14.40,589.5,591.7,-0.067,0.28,0.28,579.3,581.4,377,378,10.774,10.769,-0.048,2.55,1.1
12/4/2024,12:40:24,0.0,SLO_C,422.2,423.5,-0.047,29.56,30.81,14.06,14.84,589.7,591.6,-0.067,0.28,0.28,579.5,581.4,377,378,10.791,10.786,-0.048,2.55,1.1
12/4/2024,12:40:36,0.0,SLO_C,422.4,423.8,-0.047,29.41,29.44,13.99,14.16,589.6,591.8,-0.067,0.28,0.28,579.4,581.5,377,378,10.808,10.803,-0.046,2.55,1.1
12/4/2024,12:40:48,0.0,SLO_C,422.7,423.9,-0.047,29.52,30.89,14.04,14.88,589.8,591.6,-0.067,0.28,0.28,579.6,581.3,377,378,10.825,10.820,-0.047,2.54,1.1
12/4/2024,12:41:00,0.0,SLO_C,422.8,424.2,-0.047,29.54,30.62,14.05,14.75,589.7,591.8,-0.067,0.28,0.28,579.5,581.5,377,378,10.841,10.837,-0.047,2.54,1.1
12/4/2024,12:41:12,0.0,SLO_C,423.0,424.5,-0.047,29.36,29.34,13.96,14.11,589.8,591.9,-0.067,0.28,0.28,579.6,581.7,377,378,10.858,10.854,-0.047,2.54,1.1
12/4/2024,12:41:24,0.0,SLO_C,423.3,430.6,-0.047,29.59,31.32,14.08,15.09,589.9,600.2,-0.067,0.28,0.29,579.6,589.8,377,383,10.875,10.871,-0.047,2.54,1.1
12/4/2024,12:41:36,0.0,SLO_C,423.4,430.8,-0.047,29.66,31.19,14.11,15.03,589.7,600.2,-0.067,0.28,0.29,579.5,589.8,377,383,10.893,10.887,-0.046,2.54,1.1
12/4/2024,12:41:48,0.0,SLO_C,423.7,431.0,-0.047,29.41,29.34,13.99,14.12,590.0,600.1,-0.067,0.28,0.29,579.7,589.8,377,383,10.909,10.903,-0.046,2.54,1.1
12/4/2024,12:42:00,0.0,SLO_C,423.8,431.3,-0.047,29.44,30.34,14.00,14.61,589.8,600.3,-0.067,0.28,0.29,579.6,589.9,377,383,10.926,10.920,-0.047,2.54,1.1
12/4/2024,12:42:12,0.0,SLO_C,424.0,431.4,-0.047,29.65,32.05,14.11,15.46,589.8,600.2,-0.067,0.28,0.29,579.6,589.8,377,383,10.943,10.936,-0.048,2.54,1.1
12/4/2024,12:42:24,0.0,SLO_C,424.3,431.5,-0.047,29.71,31.74,14.14,15.30,589.9,600.1,-0.066,0.28,0.29,579.7,589.8,377,383,10.960,10.953,-0.047,2.54,1.1
12/4/2024,12:42:36,0.0,SLO_C,424.3,431.8,-0.047,29.44,29.64,14.00,14.26,589.8,600.2,-0.066,0.28,0.29,579.6,589.8,377,383,10.976,10.969,-0.048,2.54,1.1
12/4/2024,12:42:48,0.0,SLO_C,424.6,431.8,-0.047,29.41,29.91,13.99,14.39,589.9,600.0,-0.067,0.28,0.29,579.7,589.6,377,383,10.994,10.986,-0.047,2.54,1.1
12/4/2024,12:43:00,0.0,SLO_C,424.8,432.1,-0.047,29.65,31.91,14.11,15.39,589.9,600.1,-0.067,0.28,0.29,579.7,589.7,377,383,11.010,11.003,-0.047,2.54,1.1
12/4/2024,12:43:12,0.0,SLO_C,425.0,432.2,-0.047,29.69,31.30,14.13,15.08,589.8,600.0,-0.067,0.28,0.29,579.6,589.7,377,383,11.028,11.020,-0.047,2.54,1.1
12/4/2024,12:43:24,0.0,SLO_C,425.1,432.2,-0.047,29.45,29.47,14.01,14.18,589.8,599.8,-0.067,0.28,0.29,579.6,589.4,377,383,11.045,11.036,-0.047,2.54,1.1
12/4/2024,12:43:36,0.0,SLO_C,425.4,432.4,-0.047,29.55,30.83,14.06,14.85,590.0,599.8,-0.067,0.28,0.29,579.8,589.5,377,383,11.062,11.052,-0.047,2.54,1.1
12/4/2024,12:43:48,0.0,SLO_C,425.6,432.7,-0.047,29.61,30.75,14.09,14.81,589.9,599.9,-0.067,0.28,0.29,579.7,589.5,377,383,11.080,11.069,-0.046,2.54,1.1
12/4/2024,12:44:00,0.0,SLO_C,425.7,432.8,-0.047,29.49,30.00,14.03,14.44,589.8,599.8,-0.067,0.28,0.29,579.6,589.4,377,383,11.097,11.088,-0.047,2.54,1.1
12/4/2024,12:44:12,0.0,SLO_C,425.9,433.0,-0.047,29.78,31.93,14.17,15.40,589.8,599.7,-0.067,0.28,0.29,579.6,589.3,377,383,11.118,11.109,-0.046,2.53,1.1
12/4/2024,12:44:24,0.0,SLO_C,426.3,433.0,-0.047,29.78,30.53,14.17,14.70,589.9,599.4,-0.067,0.28,0.29,579.8,589.0,377,383,11.141,11.134,-0.047,2.53,1.1
12/4/2024,12:44:36,0.0,SLO_C,426.6,433.4,-0.047,29.86,30.93,14.21,14.90,590.0,599.5,-0.067,0.28,0.29,579.8,589.1,377,383,11.169,11.163,-0.047,2.53,1.1
12/4/2024,12:44:48,0.0,SLO_C,426.9,433.7,-0.047,29.87,30.69,14.22,14.78,589.8,599.4,-0.067,0.28,0.29,579.7,589.0,377,383,11.200,11.195,-0.048,2.53,1.1
12/4/2024,12:45:00,0.0,SLO_C,427.2,434.1,-0.047,29.89,31.01,14.23,14.94,589.7,599.4,-0.067,0.28,0.29,579.5,589.1,377,383,11.238,11.231,-0.048,2.53,1.1
12/4/2024,12:45:12,0.0,SLO_C,427.3,434.4,-0.047,30.07,31.26,14.32,15.07,589.2,599.1,-0.067,0.28,0.29,579.1,588.7,376,383,11.278,11.271,-0.046,2.53,1.1
12/4/2024,12:45:24,0.0,SLO_C,427.7,434.6,-0.047,30.19,30.99,14.38,14.93,589.2,598.8,-0.067,0.28,0.29,579.1,588.5,376,383,11.318,11.309,-0.047,2.53,1.1
12/4/2024,12:45:36,0.0,SLO_C,428.1,434.9,-0.047,30.42,30.88,14.50,14.88,589.0,598.5,-0.067,0.28,0.29,578.9,588.3,376,382,11.361,11.352,-0.047,2.53,1.1
12/4/2024,12:45:48,0.0,SLO_C,428.5,435.3,-0.047,30.66,30.42,14.61,14.65,588.9,598.3,-0.067,0.28,0.29,578.8,588.0,376,382,11.406,11.400,-0.048,2.53,1.1
12/4/2024,12:46:00,0.0,SLO_C,428.9,435.5,-0.047,31.02,30.26,14.80,14.57,588.6,597.8,-0.067,0.28,0.29,578.5,587.5,376,382,11.463,11.457,-0.047,2.53,1.1
12/4/2024,12:46:12,0.0,SLO_C,429.4,435.9,-0.047,30.91,29.71,14.74,14.30,588.2,597.2,-0.067,0.28,0.29,578.2,587.0,376,382,11.530,11.521,-0.047,2.53,1.1
12/4/2024,12:46:24,0.0,SLO_C,429.9,436.1,-0.047,30.27,29.52,14.42,14.20,587.8,596.5,-0.067,0.28,0.29,577.7,586.3,376,381,11.600,11.586,-0.047,2.53,1.1
12/4/2024,12:46:36,0.0,SLO_C,430.3,436.2,-0.047,29.87,30.10,14.22,14.49,587.4,595.6,-0.067,0.28,0.29,577.3,585.5,375,381,11.665,11.652,-0.047,2.53,1.1
12/4/2024,12:46:48,0.0,SLO_C,430.7,436.3,-0.047,29.76,29.83,14.16,14.35,587.0,594.7,-0.067,0.28,0.29,576.9,584.5,375,380,11.730,11.719,-0.048,2.53,1.1
12/4/2024,12:47:00,0.0,SLO_C,431.1,436.4,-0.047,29.44,29.12,14.00,14.00,586.5,593.9,-0.067,0.28,0.29,576.5,583.8,375,379,11.793,11.784,-0.046,2.53,1.1
12/4/2024,12:47:12,0.0,SLO_C,431.6,436.9,-0.047,29.63,29.13,14.10,14.01,585.9,593.3,-0.067,0.28,0.28,576.0,583.2,374,379,11.878,11.870,-0.047,2.53,1.1
12/4/2024,12:47:24,0.0,SLO_C,432.1,437.4,-0.047,30.11,29.12,14.34,14.00,584.9,592.4,-0.067,0.28,0.28,574.9,582.4,374,379,11.993,11.972,-0.048,2.53,1.1
12/4/2024,12:47:36,0.0,SLO_C,432.6,437.9,-0.047,30.11,28.87,14.34,13.88,584.4,591.4,-0.067,0.28,0.28,574.5,581.4,373,378,12.074,12.075,-0.048,2.52,1.1
12/4/2024,12:47:48,0.0,SLO_C,433.2,438.2,-0.047,28.94,28.92,13.75,13.91,584.2,590.7,-0.067,0.28,0.28,574.3,580.7,373,377,12.132,12.156,-0.046,2.52,1.1
12/4/2024,12:48:00,0.0,SLO_C,433.8,438.7,-0.047,28.06,28.72,13.31,13.80,583.8,590.3,-0.067,0.28,0.28,573.9,580.4,373,377,12.217,12.219,-0.047,2.53,1.1
12/4/2024,12:48:12,0.0,SLO_C,434.4,439.3,-0.047,28.46,28.95,13.51,13.92,583.4,590.0,-0.067,0.28,0.28,573.6,580.0,373,377,12.300,12.300,-0.047,2.52,1.1
12/4/2024,12:48:24,0.0,SLO_C,435.0,439.6,-0.047,28.92,29.26,13.74,14.07,582.6,588.2,-0.067,0.28,0.28,572.8,578.4,372,376,12.411,12.440,-0.048,2.52,1.1
12/4/2024,12:48:36,0.0,SLO_C,435.6,440.0,-0.047,29.20,29.18,13.88,14.03,581.8,587.3,-0.067,0.28,0.28,572.1,577.4,372,375,12.509,12.537,-0.048,2.53,1.1
12/4/2024,12:48:48,0.0,SLO_C,436.1,440.4,-0.048,29.84,29.14,14.20,14.01,581.6,586.9,-0.067,0.28,0.28,571.9,577.1,372,375,12.573,12.597,-0.048,2.52,1.1
12/4/2024,12:49:00,0.0,SLO_C,436.7,440.6,-0.048,30.16,29.24,14.36,14.06,581.2,586.0,-0.068,0.28,0.28,571.6,576.3,372,375,12.648,12.672,-0.048,2.52,1.1
12/4/2024,12:49:12,0.0,SLO_C,437.4,441.2,-0.048,29.91,29.92,14.24,14.40,580.3,584.8,-0.068,0.28,0.28,570.7,575.1,371,374,12.776,12.812,-0.049,2.52,1.1
12/4/2024,12:49:24,0.0,SLO_C,438.1,441.7,-0.048,29.22,29.54,13.89,14.21,579.8,584.2,-0.068,0.28,0.28,570.2,574.5,371,373,12.868,12.900,-0.048,2.52,1.1
12/4/2024,12:49:36,0.0,SLO_C,438.9,442.5,-0.047,28.73,29.46,13.65,14.17,580.0,584.4,-0.067,0.28,0.28,570.4,574.7,371,374,12.927,12.956,-0.048,2.52,1.1
12/4/2024,12:49:48,0.0,SLO_C,439.7,443.1,-0.048,28.57,29.58,13.57,14.23,580.1,583.8,-0.068,0.28,0.28,570.5,574.2,371,373,12.996,13.042,-0.047,2.52,1.1
12/4/2024,12:50:00,0.0,SLO_C,440.4,443.7,-0.047,28.58,29.30,13.57,14.09,579.0,582.1,-0.067,0.28,0.28,569.5,572.6,370,372,13.134,13.217,-0.047,2.52,1.1
12/4/2024,12:50:12,0.0,SLO_C,441.3,444.4,-0.047,28.98,29.30,13.77,14.09,577.2,582.1,-0.067,0.28,0.28,567.8,572.7,369,372,13.332,13.272,-0.048,2.52,1.1
12/4/2024,12:50:24,0.0,SLO_C,441.5,444.7,-0.047,29.05,28.28,13.81,13.59,576.3,581.8,-0.067,0.28,0.28,566.9,572.3,369,372,13.417,13.324,-0.048,2.52,1.1
12/4/2024,12:50:36,0.0,SLO_C,442.0,445.4,-0.047,28.80,29.24,13.68,14.06,576.0,581.6,-0.067,0.28,0.28,566.7,572.2,368,372,13.481,13.401,-0.046,2.52,1.1
12/4/2024,12:50:48,0.0,SLO_C,442.9,446.0,-0.048,28.65,29.47,13.60,14.18,576.1,581.5,-0.067,0.28,0.28,566.8,572.1,368,372,13.550,13.463,-0.048,2.52,1.1
12/4/2024,12:51:00,0.0,SLO_C,443.6,446.6,-0.048,28.66,27.89,13.61,13.39,577.2,582.2,-0.068,0.28,0.28,567.9,572.8,369,372,13.540,13.472,-0.048,2.52,1.1
12/4/2024,12:51:12,0.0,SLO_C,444.2,447.3,-0.048,28.89,28.66,13.73,13.77,576.4,581.1,-0.068,0.28,0.28,567.2,571.8,369,372,13.646,13.609,-0.048,2.52,1.1
12/4/2024,12:51:24,0.0,SLO_C,444.7,448.0,-0.048,29.30,29.95,13.93,14.41,575.0,579.2,-0.068,0.28,0.28,565.9,570.0,368,370,13.795,13.797,-0.048,2.52,1.1
12/4/2024,12:51:36,0.0,SLO_C,445.4,448.6,-0.048,29.04,28.40,13.80,13.65,575.2,579.9,-0.068,0.28,0.28,566.1,570.6,368,371,13.836,13.800,-0.049,2.52,1.1
12/4/2024,12:51:48,0.0,SLO_C,446.1,449.4,-0.048,28.77,27.89,13.66,13.40,574.9,579.6,-0.068,0.28,0.28,565.8,570.4,368,371,13.921,13.897,-0.048,2.52,1.1
12/4/2024,12:52:00,0.0,SLO_C,447.0,450.4,-0.048,28.99,29.56,13.78,14.22,574.2,578.1,-0.068,0.28,0.28,565.1,569.0,367,370,14.053,14.085,-0.048,2.52,1.1
12/4/2024,12:52:12,0.0,SLO_C,447.7,451.2,-0.048,28.97,28.35,13.77,13.63,574.4,578.3,-0.068,0.28,0.28,565.4,569.2,367,370,14.107,14.140,-0.048,2.51,1.1
12/4/2024,12:52:24,0.0,SLO_C,448.5,452.1,-0.048,29.06,29.27,13.81,14.08,574.1,578.5,-0.068,0.28,0.28,565.2,569.4,367,370,14.188,14.211,-0.048,2.51,1.1
12/4/2024,12:52:36,0.0,SLO_C,449.2,452.9,-0.048,28.95,28.91,13.75,13.90,574.7,579.2,-0.068,0.28,0.28,565.7,570.2,368,371,14.218,14.236,-0.048,2.51,1.1
12/4/2024,12:52:48,0.0,SLO_C,450.1,453.8,-0.048,28.73,28.70,13.64,13.79,574.4,579.5,-0.068,0.28,0.28,565.5,570.4,368,371,14.318,14.293,-0.047,2.52,1.1
12/4/2024,12:53:00,0.0,SLO_C,451.2,454.8,-0.048,28.59,28.72,13.58,13.81,573.4,578.7,-0.068,0.28,0.28,564.6,569.8,367,370,14.482,14.438,-0.048,2.52,1.1
12/4/2024,12:53:12,0.0,SLO_C,452.1,456.0,-0.048,28.65,28.52,13.61,13.71,573.8,578.4,-0.068,0.28,0.28,565.0,569.5,367,370,14.534,14.563,-0.049,2.52,1.1
12/4/2024,12:53:24,0.0,SLO_C,453.2,457.0,-0.048,28.51,28.13,13.54,13.51,574.5,578.9,-0.068,0.28,0.28,565.7,570.0,368,371,14.592,14.623,-0.049,2.51,1.1
12/4/2024,12:53:36,0.0,SLO_C,454.4,458.4,-0.048,28.34,27.90,13.45,13.40,574.1,579.3,-0.068,0.28,0.28,565.4,570.5,367,371,14.726,14.716,-0.048,2.51,1.1
12/4/2024,12:53:48,0.0,SLO_C,455.5,459.5,-0.048,28.36,28.29,13.46,13.60,573.5,579.1,-0.068,0.28,0.28,564.9,570.4,367,371,14.866,14.821,-0.048,2.51,1.1
12/4/2024,12:54:00,0.0,SLO_C,456.8,460.4,-0.048,28.24,28.74,13.40,13.82,574.4,579.0,-0.068,0.28,0.28,565.7,570.3,368,371,14.917,14.908,-0.048,2.51,1.1
12/4/2024,12:54:12,0.0,SLO_C,457.7,461.5,-0.048,28.17,28.40,13.37,13.65,574.3,578.8,-0.068,0.28,0.28,565.7,570.2,368,371,15.002,15.020,-0.048,2.51,1.1
12/4/2024,12:54:24,0.0,SLO_C,458.8,462.5,-0.048,28.27,28.22,13.41,13.56,572.8,577.4,-0.068,0.27,0.28,564.3,568.9,367,370,15.208,15.207,-0.048,2.51,1.2
12/4/2024,12:54:36,0.0,SLO_C,459.8,463.7,-0.048,28.31,28.14,13.43,13.52,571.9,576.4,-0.068,0.27,0.28,563.5,568.0,366,369,15.363,15.389,-0.048,2.51,1.2
12/4/2024,12:54:48,0.0,SLO_C,460.9,464.6,-0.048,28.34,29.24,13.45,14.07,573.6,576.9,-0.068,0.28,0.28,565.2,568.5,367,370,15.342,15.427,-0.048,2.51,1.1
12/4/2024,12:55:00,0.0,SLO_C,461.8,465.6,-0.048,28.21,27.70,13.38,13.30,572.9,577.8,-0.068,0.28,0.28,564.6,569.4,367,370,15.464,15.456,-0.049,2.51,1.2
