11/6/2024,11:15:34,0.0,SLO_C,4.4,5.3,-0.126,-0.58,-0.35,-1.07,-0.85,4.7,5.6,-0.179,0.00,0.00,4.6,5.6,3,4,22.748,22.680,-0.125,2.50,1.1
11/6/2024,11:15:37,0.0,SLO_C,3.5,4.3,-0.126,-0.48,-0.44,-1.02,-0.89,3.7,4.5,-0.179,0.00,0.00,3.7,4.5,2,3,22.716,22.648,-0.125,2.50,1.1
11/6/2024,11:15:40,0.0,SLO_C,2.5,3.1,-0.126,-0.50,-0.52,-1.03,-0.93,2.6,3.3,-0.179,0.00,0.00,2.6,3.2,2,2,22.634,22.516,-0.128,2.50,1.1
11/6/2024,11:15:43,0.0,SLO_C,1.5,1.9,-0.126,-0.56,-0.43,-1.06,-0.89,1.5,2.0,-0.179,0.00,0.00,1.5,2.0,1,1,22.473,22.321,-0.128,2.49,1.1
11/6/2024,11:15:46,0.0,SLO_C,0.5,0.7,-0.126,-0.60,-0.39,-1.08,-0.87,0.5,0.8,-0.179,0.00,0.00,0.5,0.8,0,1,22.256,22.107,-0.128,2.49,1.1
11/6/2024,11:15:49,0.0,SLO_C,0.1,0.4,-0.126,-0.62,-0.48,-1.09,-0.91,0.2,0.4,-0.179,0.00,0.00,0.2,0.4,0,0,22.086,21.916,-0.128,2.49,1.1
11/6/2024,11:15:52,0.0,SLO_C,0.1,0.3,-0.127,-0.67,-0.68,-1.11,-1.02,0.1,0.4,-0.179,0.00,0.00,0.1,0.4,0,0,21.973,21.831,-0.129,2.49,1.1
11/6/2024,11:15:55,0.0,SLO_C,0.1,0.3,-0.127,-0.74,-0.73,-1.15,-1.04,0.1,0.3,-0.180,0.00,0.00,0.1,0.3,0,0,21.931,21.813,-0.127,2.49,1.1
11/6/2024,11:15:58,0.0,SLO_C,0.1,0.3,-0.127,-0.84,-0.61,-1.20,-0.98,0.1,0.3,-0.180,0.00,0.00,0.1,0.3,0,0,21.929,21.784,-0.127,2.49,1.1
11/6/2024,11:16:01,0.0,SLO_C,0.1,0.3,-0.127,-0.81,-0.59,-1.19,-0.97,0.1,0.3,-0.180,0.00,0.00,0.1,0.3,0,0,21.920,21.759,-0.128,2.49,1.1
11/6/2024,11:16:04,0.0,SLO_C,0.1,0.3,-0.127,-0.81,-0.66,-1.19,-1.01,0.1,0.3,-0.180,0.00,0.00,0.1,0.3,0,0,21.899,21.736,-0.129,2.49,1.1
11/6/2024,11:16:07,0.0,SLO_C,0.1,0.3,-0.127,-0.81,-0.72,-1.19,-1.03,0.1,0.3,-0.180,0.00,0.00,0.1,0.3,0,0,21.872,21.705,-0.128,2.49,1.1
11/6/2024,11:16:10,0.0,SLO_C,0.4,0.6,-0.127,-0.81,-0.67,-1.19,-1.01,0.4,0.6,-0.181,0.00,0.00,0.4,0.6,0,0,21.860,22.751,-0.127,2.49,1.1
11/6/2024,11:16:13,0.0,SLO_C,2.8,3.1,-0.128,-0.77,-0.49,-1.17,-0.92,3.0,3.2,-0.181,0.00,0.00,2.9,3.2,2,2,22.092,22.889,-0.126,2.48,1.1
11/6/2024,11:16:16,0.0,SLO_C,5.2,5.6,-0.128,-0.72,-0.39,-1.14,-0.87,5.5,5.9,-0.181,0.00,0.00,5.5,5.9,4,4,22.338,22.907,-0.127,2.48,1.1
11/6/2024,11:16:19,0.0,SLO_C,7.5,8.0,-0.127,-0.69,-0.42,-1.12,-0.88,7.9,8.4,-0.181,0.00,0.00,7.9,8.4,5,5,22.583,22.903,-0.127,2.48,1.1
11/6/2024,11:16:22,0.0,SLO_C,9.9,10.5,-0.127,-0.65,-0.45,-1.11,-0.90,10.3,11.0,-0.181,0.00,0.00,10.3,11.0,7,7,22.844,22.898,-0.127,2.48,1.1
11/6/2024,11:16:25,0.0,SLO_C,10.1,10.9,-0.127,-0.62,-0.41,-1.09,-0.88,10.6,11.4,-0.180,0.00,0.00,10.6,11.3,7,7,22.878,22.893,-0.126,2.49,1.1
11/6/2024,11:16:28,0.0,SLO_C,10.1,10.9,-0.127,-0.59,-0.27,-1.08,-0.81,10.6,11.4,-0.180,0.00,0.00,10.5,11.4,7,7,22.869,22.888,-0.126,2.49,1.1
11/6/2024,11:16:31,0.0,SLO_C,10.1,10.9,-0.127,-0.58,-0.22,-1.07,-0.78,10.6,11.4,-0.180,0.00,0.00,10.5,11.4,7,7,22.862,22.882,-0.127,2.49,1.1
11/6/2024,11:16:34,0.0,SLO_C,10.1,11.0,-0.127,-0.58,-0.25,-1.07,-0.80,10.5,11.5,-0.180,0.00,0.00,10.5,11.4,7,7,22.857,22.875,-0.126,2.49,1.1
11/6/2024,11:16:37,0.0,SLO_C,10.1,11.0,-0.127,-0.59,-0.34,-1.08,-0.84,10.5,11.5,-0.180,0.00,0.00,10.5,11.5,7,7,22.853,22.872,-0.125,2.49,1.1
11/6/2024,11:16:40,0.0,SLO_C,10.1,11.1,-0.127,-0.60,-0.37,-1.08,-0.86,10.5,11.6,-0.179,0.00,0.00,10.5,11.5,7,8,22.849,22.868,-0.126,2.49,1.1
11/6/2024,11:16:43,0.0,SLO_C,10.1,11.1,-0.127,-0.60,-0.32,-1.08,-0.83,10.5,11.7,-0.179,0.00,0.00,10.5,11.6,7,8,22.846,22.865,-0.127,2.49,1.1
11/6/2024,11:16:46,0.0,SLO_C,10.0,11.2,-0.126,-0.60,-0.25,-1.08,-0.80,10.5,11.7,-0.179,0.00,0.00,10.5,11.7,7,8,22.844,22.861,-0.127,2.49,1.1
11/6/2024,11:16:49,0.0,SLO_C,10.0,11.3,-0.126,-0.59,-0.23,-1.08,-0.79,10.5,11.8,-0.179,0.00,0.00,10.5,11.8,7,8,22.843,22.858,-0.126,2.49,1.1
11/6/2024,11:16:52,0.0,SLO_C,10.1,11.4,-0.126,-0.58,-0.30,-1.07,-0.82,10.5,11.9,-0.179,0.00,0.00,10.5,11.8,7,8,22.841,22.855,-0.126,2.49,1.1
11/6/2024,11:16:55,0.0,SLO_C,10.1,11.4,-0.126,-0.58,-0.46,-1.07,-0.90,10.5,12.0,-0.179,0.00,0.00,10.5,11.9,7,8,22.838,22.853,-0.127,2.49,1.1
11/6/2024,11:16:58,0.0,SLO_C,10.1,11.5,-0.126,-0.59,-0.39,-1.08,-0.87,10.6,12.1,-0.179,0.00,0.00,10.5,12.0,7,8,22.835,22.850,-0.125,2.49,1.1
11/6/2024,11:17:01,0.0,SLO_C,10.1,11.6,-0.126,-0.58,-0.18,-1.07,-0.76,10.6,12.1,-0.179,0.00,0.00,10.5,12.1,7,8,22.831,22.848,-0.126,2.49,1.1
11/6/2024,11:17:04,0.0,SLO_C,10.1,11.7,-0.126,-0.57,-0.20,-1.07,-0.77,10.6,12.2,-0.179,0.00,0.00,10.6,12.2,7,8,22.828,22.846,-0.126,2.49,1.1
11/6/2024,11:17:07,0.0,SLO_C,10.1,11.7,-0.126,-0.56,-0.38,-1.06,-0.86,10.6,12.3,-0.179,0.00,0.00,10.6,12.2,7,8,22.826,22.845,-0.128,2.49,1.1
11/6/2024,11:17:10,0.0,SLO_C,10.1,11.8,-0.126,-0.57,-0.50,-1.06,-0.92,10.6,12.3,-0.179,0.00,0.00,10.6,12.3,7,8,22.826,22.847,-0.126,2.49,1.1
11/6/2024,11:17:13,0.0,SLO_C,10.2,11.8,-0.126,-0.58,-0.36,-1.07,-0.85,10.6,12.4,-0.179,0.00,0.00,10.6,12.3,7,8,22.829,22.849,-0.126,2.49,1.1
11/6/2024,11:17:16,0.0,SLO_C,10.2,11.9,-0.126,-0.58,-0.23,-1.07,-0.79,10.6,12.4,-0.179,0.00,0.00,10.6,12.4,7,8,22.835,22.853,-0.126,2.49,1.1
11/6/2024,11:17:19,0.0,SLO_C,10.1,11.9,-0.126,-0.58,-0.36,-1.07,-0.85,10.6,12.5,-0.179,0.00,0.00,10.6,12.4,7,8,22.842,22.858,-0.126,2.49,1.1
11/6/2024,11:17:22,0.0,SLO_C,10.1,12.0,-0.126,-0.59,-0.52,-1.08,-0.93,10.6,12.5,-0.179,0.00,0.00,10.6,12.5,7,8,22.850,22.863,-0.126,2.49,1.1
11/6/2024,11:17:25,0.0,SLO_C,10.1,12.0,-0.126,-0.60,-0.39,-1.08,-0.87,10.6,12.6,-0.179,0.00,0.00,10.6,12.5,7,8,22.858,22.868,-0.127,2.49,1.1
11/6/2024,11:17:28,0.0,SLO_C,10.1,12.1,-0.126,-0.58,-0.23,-1.07,-0.79,10.6,12.6,-0.179,0.00,0.00,10.6,12.6,7,8,22.864,22.871,-0.126,2.49,1.1
11/6/2024,11:17:31,0.0,SLO_C,10.2,12.1,-0.126,-0.57,-0.31,-1.07,-0.83,10.6,12.7,-0.179,0.00,0.00,10.6,12.6,7,8,22.870,22.874,-0.127,2.49,1.1
11/6/2024,11:17:34,0.0,SLO_C,10.2,12.1,-0.126,-0.57,-0.49,-1.07,-0.92,10.6,12.7,-0.179,0.00,0.00,10.6,12.7,7,8,22.874,22.877,-0.126,2.49,1.1
11/6/2024,11:17:37,0.0,SLO_C,10.2,12.2,-0.126,-0.59,-0.45,-1.07,-0.90,10.7,12.8,-0.179,0.00,0.00,10.6,12.7,7,8,22.878,22.879,-0.126,2.49,1.1
11/6/2024,11:17:40,0.0,SLO_C,10.2,12.2,-0.126,-0.59,-0.24,-1.08,-0.79,10.7,12.8,-0.179,0.00,0.00,10.6,12.7,7,8,22.882,22.881,-0.126,2.49,1.1
11/6/2024,11:17:43,0.0,SLO_C,10.2,12.3,-0.126,-0.58,-0.19,-1.07,-0.77,10.7,12.8,-0.179,0.00,0.00,10.7,12.8,7,8,22.885,22.882,-0.126,2.49,1.1
11/6/2024,11:17:46,0.0,SLO_C,10.2,12.3,-0.126,-0.58,-0.38,-1.07,-0.86,10.7,12.9,-0.179,0.00,0.00,10.7,12.8,7,8,22.888,22.884,-0.126,2.49,1.1
11/6/2024,11:17:49,0.0,SLO_C,10.2,12.3,-0.126,-0.59,-0.49,-1.08,-0.92,10.7,12.9,-0.179,0.00,0.00,10.7,12.9,7,8,22.890,22.886,-0.126,2.49,1.1
11/6/2024,11:17:52,0.0,SLO_C,10.2,12.4,-0.126,-0.61,-0.35,-1.08,-0.85,10.7,12.9,-0.179,0.00,0.00,10.7,12.9,7,8,22.893,22.887,-0.126,2.49,1.1
11/6/2024,11:17:55,0.0,SLO_C,10.2,12.4,-0.126,-0.59,-0.19,-1.08,-0.77,10.7,13.0,-0.179,0.00,0.00,10.7,12.9,7,8,22.895,22.889,-0.126,2.49,1.1
11/6/2024,11:17:58,0.0,SLO_C,10.2,12.4,-0.126,-0.58,-0.21,-1.07,-0.78,10.7,13.0,-0.179,0.00,0.00,10.7,12.9,7,8,22.898,22.891,-0.126,2.49,1.1
11/6/2024,11:18:01,0.0,SLO_C,10.2,12.5,-0.126,-0.59,-0.36,-1.07,-0.85,10.7,13.0,-0.179,0.00,0.00,10.6,13.0,7,8,22.900,22.893,-0.126,2.49,1.1
11/6/2024,11:18:04,0.0,SLO_C,10.2,12.5,-0.126,-0.59,-0.40,-1.08,-0.87,10.7,13.1,-0.179,0.00,0.00,10.7,13.0,7,8,22.902,22.894,-0.127,2.49,1.1
11/6/2024,11:18:07,0.0,SLO_C,10.3,12.5,-0.126,-0.60,-0.25,-1.08,-0.80,10.7,13.1,-0.179,0.00,0.00,10.7,13.0,7,8,22.904,22.896,-0.127,2.49,1.1
11/6/2024,11:18:10,0.0,SLO_C,10.3,12.6,-0.126,-0.58,-0.13,-1.07,-0.74,10.7,13.1,-0.179,0.00,0.00,10.7,13.1,7,8,22.906,22.898,-0.127,2.49,1.1
11/6/2024,11:18:13,0.0,SLO_C,10.3,12.6,-0.126,-0.56,-0.22,-1.06,-0.78,10.8,13.2,-0.179,0.00,0.00,10.7,13.1,7,9,22.908,22.900,-0.126,2.49,1.1
11/6/2024,11:18:16,0.0,SLO_C,10.3,12.6,-0.126,-0.56,-0.41,-1.06,-0.88,10.8,13.2,-0.179,0.00,0.00,10.7,13.1,7,9,22.910,22.901,-0.126,2.49,1.1
11/6/2024,11:18:19,0.0,SLO_C,10.3,12.6,-0.126,-0.57,-0.47,-1.06,-0.91,10.8,13.2,-0.179,0.00,0.00,10.7,13.2,7,9,22.912,22.903,-0.127,2.49,1.1
11/6/2024,11:18:22,0.0,SLO_C,10.3,12.6,-0.126,-0.57,-0.34,-1.07,-0.84,10.8,13.2,-0.179,0.00,0.00,10.7,13.2,7,9,22.913,22.904,-0.125,2.49,1.1
11/6/2024,11:18:25,0.0,SLO_C,10.3,12.7,-0.126,-0.57,-0.22,-1.07,-0.78,10.8,13.2,-0.179,0.00,0.00,10.7,13.2,7,9,22.915,22.906,-0.126,2.50,1.1
11/6/2024,11:18:28,0.0,SLO_C,10.3,12.7,-0.126,-0.57,-0.24,-1.06,-0.79,10.7,13.2,-0.179,0.00,0.00,10.7,13.2,7,9,22.916,22.907,-0.127,2.50,1.1
11/6/2024,11:18:31,0.0,SLO_C,10.3,12.7,-0.126,-0.56,-0.32,-1.06,-0.83,10.7,13.3,-0.179,0.00,0.00,10.7,13.2,7,9,22.918,22.909,-0.127,2.50,1.1
11/6/2024,11:18:34,0.0,SLO_C,10.3,12.7,-0.126,-0.57,-0.38,-1.07,-0.86,10.8,13.3,-0.179,0.00,0.00,10.7,13.2,7,9,22.920,22.910,-0.126,2.49,1.1
11/6/2024,11:18:37,0.0,SLO_C,10.3,12.7,-0.126,-0.58,-0.36,-1.07,-0.85,10.8,13.3,-0.179,0.00,0.00,10.7,13.3,7,9,22.922,22.912,-0.126,2.49,1.1
11/6/2024,11:18:40,0.0,SLO_C,10.3,12.7,-0.127,-0.58,-0.32,-1.07,-0.83,10.8,13.3,-0.179,0.00,0.00,10.8,13.3,7,9,22.923,22.913,-0.127,2.49,1.1
11/6/2024,11:18:43,0.0,SLO_C,10.3,12.8,-0.126,-0.58,-0.29,-1.07,-0.82,10.8,13.3,-0.179,0.00,0.00,10.8,13.3,7,9,22.925,22.915,-0.127,2.49,1.1
11/6/2024,11:18:46,0.0,SLO_C,10.3,12.8,-0.126,-0.57,-0.28,-1.06,-0.81,10.8,13.3,-0.179,0.00,0.00,10.8,13.3,7,9,22.927,22.916,-0.126,2.49,1.2
11/6/2024,11:18:49,0.0,SLO_C,10.3,12.8,-0.127,-0.57,-0.33,-1.06,-0.84,10.8,13.4,-0.179,0.00,0.00,10.8,13.3,7,9,22.928,22.918,-0.127,2.49,1.2
11/6/2024,11:18:52,0.0,SLO_C,10.3,12.8,-0.127,-0.58,-0.36,-1.07,-0.85,10.8,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.930,22.919,-0.127,2.49,1.2
11/6/2024,11:18:55,0.0,SLO_C,10.3,12.8,-0.126,-0.58,-0.33,-1.07,-0.84,10.8,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.931,22.921,-0.126,2.50,1.1
11/6/2024,11:18:58,0.0,SLO_C,10.3,12.8,-0.126,-0.57,-0.28,-1.07,-0.81,10.8,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.932,22.922,-0.127,2.50,1.1
11/6/2024,11:19:01,0.0,SLO_C,10.3,12.8,-0.127,-0.58,-0.25,-1.07,-0.80,10.7,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.934,22.924,-0.127,2.50,1.1
11/6/2024,11:19:04,0.0,SLO_C,10.3,12.8,-0.127,-0.58,-0.27,-1.07,-0.81,10.7,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.935,22.925,-0.127,2.49,1.2
11/6/2024,11:19:07,0.0,SLO_C,10.3,12.8,-0.127,-0.58,-0.34,-1.07,-0.84,10.7,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.936,22.926,-0.127,2.49,1.2
11/6/2024,11:19:10,0.0,SLO_C,10.3,12.8,-0.127,-0.58,-0.40,-1.07,-0.87,10.7,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.938,22.927,-0.126,2.49,1.2
11/6/2024,11:19:13,0.0,SLO_C,10.3,12.8,-0.127,-0.59,-0.38,-1.08,-0.86,10.8,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.939,22.928,-0.126,2.49,1.2
11/6/2024,11:19:16,0.0,SLO_C,10.3,12.8,-0.127,-0.59,-0.30,-1.08,-0.82,10.7,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.940,22.930,-0.127,2.48,1.1
11/6/2024,11:19:19,0.0,SLO_C,10.3,12.8,-0.127,-0.59,-0.25,-1.08,-0.80,10.8,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.941,22.931,-0.127,2.48,1.1
11/6/2024,11:19:22,0.0,SLO_C,10.3,12.8,-0.127,-0.59,-0.26,-1.08,-0.80,10.8,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.942,22.932,-0.126,2.48,1.1
11/6/2024,11:19:25,0.0,SLO_C,10.3,12.8,-0.126,-0.58,-0.30,-1.07,-0.82,10.8,13.4,-0.179,0.00,0.00,10.7,13.3,7,9,22.942,22.933,-0.125,2.50,1.2
11/6/2024,11:19:28,0.0,SLO_C,10.3,12.8,-0.126,-0.57,-0.33,-1.07,-0.84,10.8,13.4,-0.179,0.00,0.00,10.7,13.4,7,9,22.943,22.934,-0.126,2.50,1.2
11/6/2024,11:19:31,0.0,SLO_C,10.3,12.8,-0.126,-0.57,-0.32,-1.07,-0.83,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.944,22.935,-0.126,2.50,1.2
11/6/2024,11:19:34,0.0,SLO_C,10.3,12.8,-0.126,-0.57,-0.31,-1.07,-0.83,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.944,22.935,-0.126,2.50,1.2
11/6/2024,11:19:37,0.0,SLO_C,10.3,12.8,-0.126,-0.58,-0.29,-1.07,-0.82,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.945,22.936,-0.125,2.50,1.2
11/6/2024,11:19:40,0.0,SLO_C,10.3,12.8,-0.126,-0.56,-0.31,-1.06,-0.83,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.947,22.937,-0.126,2.50,1.2
11/6/2024,11:19:43,0.0,SLO_C,10.3,12.8,-0.126,-0.55,-0.34,-1.05,-0.84,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.948,22.937,-0.126,2.50,1.2
11/6/2024,11:19:46,0.0,SLO_C,10.3,12.8,-0.126,-0.55,-0.40,-1.06,-0.87,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.949,22.938,-0.126,2.49,1.2
11/6/2024,11:19:49,0.0,SLO_C,10.3,12.8,-0.126,-0.56,-0.40,-1.06,-0.87,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.950,22.939,-0.126,2.49,1.2
11/6/2024,11:19:52,0.0,SLO_C,10.3,12.8,-0.126,-0.57,-0.34,-1.07,-0.84,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.951,22.940,-0.126,2.49,1.2
11/6/2024,11:19:55,0.0,SLO_C,10.3,12.9,-0.126,-0.57,-0.30,-1.07,-0.82,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.951,22.940,-0.126,2.50,1.2
11/6/2024,11:19:58,0.0,SLO_C,10.4,12.9,-0.126,-0.56,-0.29,-1.06,-0.82,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.952,22.941,-0.127,2.50,1.2
11/6/2024,11:20:01,0.0,SLO_C,10.4,12.9,-0.126,-0.56,-0.33,-1.06,-0.84,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.952,22.942,-0.127,2.50,1.2
11/6/2024,11:20:04,0.0,SLO_C,10.4,12.9,-0.126,-0.57,-0.41,-1.07,-0.88,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.952,22.942,-0.127,2.50,1.2
11/6/2024,11:20:07,0.0,SLO_C,10.3,12.9,-0.126,-0.58,-0.40,-1.07,-0.87,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.952,22.943,-0.127,2.50,1.2
11/6/2024,11:20:10,0.0,SLO_C,10.3,12.9,-0.126,-0.58,-0.31,-1.07,-0.83,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.952,22.943,-0.127,2.50,1.2
11/6/2024,11:20:13,0.0,SLO_C,10.3,12.9,-0.126,-0.58,-0.21,-1.07,-0.78,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.952,22.944,-0.127,2.50,1.2
11/6/2024,11:20:16,0.0,SLO_C,10.3,12.9,-0.127,-0.57,-0.20,-1.07,-0.77,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.952,22.944,-0.127,2.50,1.2
11/6/2024,11:20:19,0.0,SLO_C,10.3,12.9,-0.127,-0.58,-0.29,-1.07,-0.82,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.952,22.944,-0.127,2.50,1.2
11/6/2024,11:20:22,0.0,SLO_C,10.3,12.9,-0.127,-0.58,-0.39,-1.07,-0.87,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.952,22.945,-0.127,2.50,1.2
11/6/2024,11:20:25,0.0,SLO_C,10.3,12.9,-0.127,-0.58,-0.36,-1.07,-0.85,10.8,13.4,-0.179,0.00,0.00,10.8,13.4,7,9,22.953,22.945,-0.126,2.50,1.2
11/6/2024,11:20:28,0.0,SLO_C,10.3,12.9,-0.127,-0.57,-0.23,-1.07,-0.79,10.8,13.5,-0.179,0.00,0.00,10.8,13.4,7,9,22.953,22.945,-0.126,2.50,1.2
11/6/2024,11:20:31,0.0,SLO_C,10.3,12.9,-0.127,-0.56,-0.19,-1.06,-0.77,10.8,13.5,-0.180,0.00,0.00,10.8,13.4,7,9,22.953,22.946,-0.127,2.50,1.2
11/6/2024,11:20:34,0.0,SLO_C,10.3,12.9,-0.127,-0.54,-0.29,-1.05,-0.82,10.8,13.5,-0.180,0.00,0.00,10.8,13.4,7,9,22.954,22.946,-0.127,2.50,1.2
11/6/2024,11:20:37,0.0,SLO_C,10.3,12.9,-0.127,-0.55,-0.47,-1.06,-0.91,10.8,13.5,-0.180,0.00,0.00,10.8,13.4,7,9,22.954,22.946,-0.127,2.50,1.2
11/6/2024,11:20:40,0.0,SLO_C,10.3,12.9,-0.127,-0.55,-0.44,-1.06,-0.89,10.8,13.5,-0.180,0.00,0.00,10.8,13.4,7,9,22.955,22.946,-0.126,2.50,1.2
11/6/2024,11:20:43,0.0,SLO_C,10.3,12.9,-0.127,-0.57,-0.23,-1.06,-0.79,10.8,13.5,-0.180,0.00,0.00,10.8,13.4,7,9,22.955,22.946,-0.127,2.50,1.2
11/6/2024,11:20:46,0.0,SLO_C,10.3,12.9,-0.127,-0.55,-0.15,-1.06,-0.75,10.8,13.5,-0.180,0.00,0.00,10.8,13.4,7,9,22.955,22.946,-0.127,2.49,1.2
11/6/2024,11:20:49,0.0,SLO_C,10.3,12.9,-0.127,-0.55,-0.30,-1.05,-0.82,10.8,13.5,-0.180,0.00,0.00,10.7,13.4,7,9,22.955,22.947,-0.126,2.49,1.2
11/6/2024,11:20:52,0.0,SLO_C,10.3,12.9,-0.127,-0.56,-0.43,-1.06,-0.89,10.8,13.5,-0.180,0.00,0.00,10.8,13.4,7,9,22.956,22.947,-0.127,2.49,1.2
11/6/2024,11:20:55,0.0,SLO_C,10.3,12.9,-0.127,-0.58,-0.31,-1.07,-0.83,10.8,13.5,-0.180,0.00,0.00,10.8,13.4,7,9,22.956,22.947,-0.127,2.49,1.2
11/6/2024,11:20:58,0.0,SLO_C,10.3,12.9,-0.127,-0.57,-0.14,-1.07,-0.74,10.8,13.5,-0.180,0.00,0.00,10.8,13.4,7,9,22.957,22.947,-0.126,2.49,1.2
11/6/2024,11:21:01,0.0,SLO_C,10.3,12.9,-0.127,-0.56,-0.20,-1.06,-0.77,10.8,13.5,-0.180,0.00,0.00,10.8,13.4,7,9,22.957,22.947,-0.126,2.49,1.2
